Ast_2,Ast_30,Ast_4,FPL_points,FPL_points_2,FPL_points_30,FPL_points_4,FPL_pos,GW,Gls_2,Gls_30,Gls_4,Min_2,Min_30,Min_4,Name_original,Opp_rating,Opp_score_2,Opp_score_30,Opp_score_4,Opponent,Rating_difference,Season,Team,Team_CS_2,Team_CS_30,Team_CS_4,Team_rating,Team_result_2,Team_result_30,Team_result_4,Team_score_2,Team_score_30,Team_score_4,Was_home,xA_2,xA_30,xA_4,xG_2,xG_30,xG_4,xP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,38,0.0,0.0,0.0,0.0,0.0,0.0,Darren Randolph,1698.78356934,3.5,1.75,2.0,Everton,0.9789295893626364,2022-23,Bournemouth,0.0,0.08333333333333333,0.25,1662.98950195,0.0,0.5,0.75,1.5,0.9166666666666666,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,8.0,8.0,8.0,8.0,GK,1,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1866.67456055,0.0,0.0,0.0,Arsenal,0.8956991846223936,2021-22,Brentford,1.0,1.0,1.0,1671.97888184,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.0,0.0,0.0,6.0,8.0,8.0,8.0,GK,2,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1687.65808105,0.0,0.0,0.0,Crystal Palace,1.000483389324627,2021-22,Brentford,1.0,1.0,1.0,1688.47387695,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,3.0,7.0,7.0,7.0,GK,3,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1747.71594238,0.0,0.0,0.0,Aston Villa,0.9671367253984161,2021-22,Brentford,1.0,1.0,1.0,1690.28027344,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,2.0,4.5,5.666666666666667,5.666666666666667,GK,4,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1728.14465332,0.5,0.3333333333333333,0.3333333333333333,Brighton,0.9793717733631184,2021-22,Brentford,0.5,0.6666666666666666,0.6666666666666666,1692.49609375,1.0,1.6666666666666667,1.6666666666666667,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,6.0,2.5,4.75,4.75,GK,5,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1733.49060059,1.0,0.5,0.5,Wolves,0.9715776379443704,2021-22,Brentford,0.0,0.5,0.5,1684.22070312,0.5,1.25,1.25,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,2.0,4.0,5.0,4.25,GK,6,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1962.58789062,0.5,0.4,0.5,Liverpool,0.8655245336367456,2021-22,Brentford,0.5,0.6,0.5,1698.66796875,1.5,1.6,1.25,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,3.0,4.0,4.5,3.25,GK,7,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1830.02624512,1.5,0.8333333333333334,1.25,West Ham,0.9287259010476938,2021-22,Brentford,0.5,0.5,0.25,1699.59277344,2.0,1.5,1.25,2.5,1.3333333333333333,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,2.0,2.5,4.285714285714286,3.25,GK,8,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1936.93249512,2.0,0.8571428571428571,1.25,Chelsea,0.8836224773718637,2021-22,Brentford,0.0,0.42857142857142855,0.25,1711.51708984,2.0,1.7142857142857142,1.75,2.5,1.4285714285714286,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,2.5,4.0,3.25,GK,9,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1786.20935059,1.0,0.875,1.25,Leicester City,0.9580547635050436,2021-22,Brentford,0.0,0.375,0.25,1711.28637695,1.5,1.5,1.75,1.0,1.25,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,2.0,2.0,3.7777777777777777,2.25,GK,24,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,2021.13269043,1.5,1.0,1.75,Manchester City,0.8200561341607788,2021-22,Brentford,0.0,0.3333333333333333,0.0,1657.44226074,0.0,1.3333333333333333,1.0,0.5,1.2222222222222223,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,10.0,2.0,3.6,2.25,GK,25,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1712.09533691,2.0,1.1,1.5,Crystal Palace,0.9671593531342257,2021-22,Brentford,0.0,0.3,0.0,1655.86901855,0.0,1.2,0.75,0.5,1.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,2.0,6.0,4.181818181818182,4.0,GK,26,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1866.60083008,1.0,1.0,1.25,Arsenal,0.8891511676595945,2021-22,Brentford,0.5,0.36363636363636365,0.25,1659.69030762,0.5,1.1818181818181819,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,4.0,6.0,4.0,4.0,GK,27,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1704.40283203,1.0,1.0833333333333333,1.5,Newcastle Utd,0.9732914696722361,2021-22,Brentford,0.5,0.3333333333333333,0.25,1658.8807373,0.5,1.0833333333333333,0.25,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,6.0,3.0,4.0,4.5,GK,29,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1700.35192871,2.0,1.1538461538461537,1.5,Burnley,0.9763593000476692,2021-22,Brentford,0.0,0.3076923076923077,0.25,1660.15441895,0.0,1.0,0.25,0.5,0.9230769230769231,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,1.0,5.0,4.142857142857143,5.5,GK,30,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1780.80786133,1.0,1.0714285714285714,1.0,Leicester City,0.9397101583155555,2021-22,Brentford,0.5,0.35714285714285715,0.5,1673.4432373,1.5,1.1428571428571428,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,4.0,3.5,3.933333333333333,3.25,GK,31,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1960.76000977,1.0,1.1333333333333333,1.5,Chelsea,0.8512653598008617,2021-22,Brentford,0.5,0.3333333333333333,0.25,1669.1270752,1.5,1.0666666666666667,0.75,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,7.0,2.5,3.9375,3.75,GK,32,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1820.77099609,1.5,1.125,1.25,West Ham,0.9294598275808369,2021-22,Brentford,0.0,0.3125,0.25,1692.33349609,1.5,1.1875,1.5,2.5,1.1875,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.0,0.0,0.0,3.0,5.5,4.117647058823529,4.5,GK,33,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1626.79333496,0.5,1.0588235294117647,0.75,Watford,1.0550640065120518,2021-22,Brentford,0.5,0.35294117647058826,0.5,1716.37109375,3.0,1.2941176470588236,2.25,3.0,1.2352941176470589,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,6.0,5.0,4.055555555555555,3.75,GK,34,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1846.73303223,0.5,1.0555555555555556,1.0,Tottenham,0.9331394908765449,2021-22,Brentford,0.5,0.3333333333333333,0.25,1723.25952148,3.0,1.3888888888888888,2.25,2.0,1.2777777777777777,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,2.0,4.5,4.157894736842105,5.0,GK,35,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1845.41796875,0.5,1.0,0.5,Manchester Utd,0.9341070154733747,2021-22,Brentford,0.5,0.3684210526315789,0.5,1723.81787109,2.0,1.368421052631579,2.5,1.0,1.2105263157894737,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,7.0,4.0,4.05,4.5,GK,36,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1696.0604248,1.5,1.1,1.0,Southampton,1.0062162955669716,2021-22,Brentford,0.5,0.35,0.5,1706.6036377,0.5,1.3,1.75,0.0,1.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.0,0.0,0.0,2.0,4.5,4.190476190476191,4.5,GK,37,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1710.36767578,1.5,1.0476190476190477,1.0,Everton,1.0045114197545164,2021-22,Brentford,0.5,0.38095238095238093,0.5,1718.0838623,1.5,1.380952380952381,1.75,1.5,1.2380952380952381,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,1.0,4.5,4.090909090909091,4.25,GK,38,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1696.53613281,1.0,1.0909090909090908,1.25,Leeds United,1.0180622079821224,2021-22,Brentford,0.5,0.36363636363636365,0.5,1727.17932129,3.0,1.4545454545454546,1.75,3.0,1.3181818181818181,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,10.0,1.5,3.9565217391304346,3.0,GK,1,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1779.33227539,2.0,1.1304347826086956,1.75,Leicester City,0.9634603180927803,2022-23,Brentford,0.0,0.34782608695652173,0.25,1714.31604004,1.5,1.391304347826087,1.5,2.0,1.3043478260869565,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,7.0,5.5,4.208333333333333,5.0,GK,2,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1800.0213623,2.0,1.1666666666666667,1.5,Manchester Utd,0.9541423899411241,2022-23,Brentford,0.0,0.3333333333333333,0.25,1717.47668457,0.5,1.375,1.75,1.5,1.3333333333333333,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.0,0.0,0.0,3.0,8.5,4.32,5.0,GK,3,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1647.33459473,1.0,1.12,1.5,Fulham,1.0536164413911775,2022-23,Brentford,0.5,0.36,0.25,1735.65881348,2.0,1.44,1.75,3.0,1.44,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,6.0,5.0,4.269230769230769,5.25,GK,4,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1686.03259277,1.5,1.1923076923076923,1.75,Everton,1.0244228578715366,2022-23,Brentford,0.5,0.34615384615384615,0.25,1727.21032715,1.5,1.3846153846153846,1.0,3.0,1.4615384615384615,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,3.0,4.5,4.333333333333333,6.5,GK,5,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1758.66662598,2.0,1.1851851851851851,1.5,Crystal Palace,0.9805627085230258,2022-23,Brentford,0.0,0.3333333333333333,0.25,1724.48291016,0.5,1.3703703703703705,1.25,1.5,1.4444444444444444,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,3.0,4.5,4.285714285714286,4.75,GK,6,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1723.24926758,1.0,1.1785714285714286,1.25,Leeds United,1.0021459449364474,2022-23,Brentford,0.0,0.32142857142857145,0.25,1726.94726562,1.0,1.3571428571428572,1.25,1.0,1.4285714285714286,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,2.0,3.0,4.241379310344827,3.75,GK,8,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1861.61083984,1.5,1.206896551724138,1.75,Arsenal,0.9286387901773189,2022-23,Brentford,0.0,0.3103448275862069,0.0,1728.76403809,2.0,1.4137931034482758,1.25,3.0,1.5517241379310345,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,6.0,2.5,4.166666666666667,3.5,GK,9,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1638.12988281,2.5,1.2666666666666666,1.75,Bournemouth,1.0491358136950217,2022-23,Brentford,0.0,0.3,0.0,1718.62072754,1.5,1.3666666666666667,1.25,2.5,1.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,4.0,4.1,3.5,GK,10,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1770.60119629,1.5,1.2666666666666666,1.5,Newcastle Utd,0.9738799628923185,2022-23,Brentford,0.5,0.3,0.25,1724.35302734,0.5,1.3,1.25,0.0,1.4333333333333333,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0,3.0,3.9,2.75,GK,11,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1790.49816895,2.5,1.4333333333333333,2.5,Brighton,0.960232989888085,2022-23,Brentford,0.5,0.26666666666666666,0.25,1719.29541016,0.5,1.2666666666666666,1.0,0.5,1.4666666666666666,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,10.0,5.0,4.133333333333334,4.5,GK,12,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1907.61474609,2.5,1.4,2.0,Chelsea,0.9075345007887258,2022-23,Brentford,0.5,0.3,0.5,1731.22619629,1.5,1.3333333333333333,1.0,1.5,1.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,2.0,10.0,4.4,6.5,GK,13,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1706.41870117,0.0,1.3666666666666667,1.25,Aston Villa,1.017041369682635,2022-23,Brentford,1.0,0.3333333333333333,0.75,1735.49841309,2.0,1.3666666666666667,1.25,1.0,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,3.0,6.0,4.266666666666667,5.5,GK,14,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1682.75585938,2.0,1.5,2.25,Wolves,1.0215141874551776,2022-23,Brentford,0.5,0.3,0.5,1718.95898438,0.5,1.2666666666666666,1.0,0.0,1.4333333333333333,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,2.0,2.5,4.3,6.25,GK,15,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1616.93554688,2.5,1.4333333333333333,1.25,Nott'ham Forest,1.0665722678975704,2022-23,Brentford,0.0,0.3,0.5,1724.57861328,0.5,1.2666666666666666,1.25,0.5,1.3666666666666667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,3.0,2.5,4.266666666666667,4.25,GK,16,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,2044.88427734,1.5,1.4666666666666666,1.75,Manchester City,0.8426617442584479,2022-23,Brentford,0.0,0.3,0.25,1723.14575195,1.0,1.2,0.75,1.5,1.3666666666666667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,3.0,2.5,4.3,2.5,GK,17,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1875.38684082,1.5,1.4666666666666666,2.0,Tottenham,0.9271967912335881,2022-23,Brentford,0.0,0.3,0.0,1738.85266113,2.0,1.3,1.25,2.0,1.4333333333333333,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,9.0,3.0,4.333333333333333,2.75,GK,18,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1762.08483887,1.5,1.4666666666666666,1.5,West Ham,0.9883071692602423,2022-23,Brentford,0.0,0.3,0.0,1741.4810791,2.0,1.3333333333333333,1.5,2.0,1.4666666666666666,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.0,0.0,0.0,2.0,6.0,4.566666666666666,4.25,GK,19,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,2006.17456055,1.0,1.4,1.25,Liverpool,0.8747528230389313,2022-23,Brentford,0.5,0.3333333333333333,0.25,1754.90686035,2.0,1.4333333333333333,2.0,2.0,1.5333333333333334,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,5.0,5.5,4.3,4.25,GK,20,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1641.84997559,0.5,1.4333333333333333,1.0,Bournemouth,1.0803743633352245,2022-23,Brentford,0.5,0.3,0.25,1773.81262207,3.0,1.5,2.5,2.5,1.6333333333333333,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,3.0,3.5,4.4,4.75,GK,21,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1706.45361328,0.5,1.3666666666666667,0.75,Leeds United,1.0428869379984673,2022-23,Brentford,0.5,0.3333333333333333,0.5,1779.63818359,3.0,1.6,2.5,2.5,1.6666666666666667,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,7.0,4.0,4.366666666666666,4.75,GK,22,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1651.421875,0.0,1.3,0.25,Southampton,1.0769702481747736,2022-23,Brentford,1.0,0.36666666666666664,0.75,1778.53222656,2.0,1.6333333333333333,2.5,1.0,1.6666666666666667,1.75,1.0,0.05,0.0033333333333333335,0.025,0.0,0.0,0.0,7.0
0.0,0.0,0.0,6.0,5.0,4.4,4.25,GK,23,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1932.34204102,0.0,1.3,0.25,Arsenal,0.924036367985599,2022-23,Brentford,1.0,0.36666666666666664,0.75,1785.55432129,2.0,1.6333333333333333,2.5,1.5,1.7,2.0,0.0,0.05,0.0033333333333333335,0.025,0.0,0.0,0.0,6.0
0.0,0.0,0.0,3.0,6.5,4.566666666666666,5.25,GK,24,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1736.90136719,0.5,1.2666666666666666,0.25,Crystal Palace,1.0297075712327166,2022-23,Brentford,0.5,0.36666666666666664,0.75,1788.50048828,2.0,1.6666666666666667,2.0,2.0,1.7,1.5,1.0,0.0,0.0033333333333333335,0.025,0.0,0.0,0.0,3.0
0.0,0.0,0.0,2.0,4.5,4.533333333333333,4.75,GK,26,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1735.53930664,1.0,1.2666666666666666,0.5,Fulham,1.0281190737791357,2022-23,Brentford,0.0,0.36666666666666664,0.5,1784.34106445,1.0,1.6,1.5,1.0,1.6,1.25,1.0,0.0,0.0033333333333333335,0.025,0.0,0.0,0.0,2.0
0.0,0.0,0.0,3.0,2.5,4.366666666666666,4.5,GK,27,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1672.65393066,1.5,1.3333333333333333,1.0,Everton,1.0730577408452817,2022-23,Brentford,0.0,0.3333333333333333,0.25,1794.85424805,2.0,1.6,2.0,2.0,1.6333333333333333,2.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,6.0,2.5,4.366666666666666,3.5,GK,7,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1666.36279297,1.5,1.3333333333333333,1.25,Southampton,1.0729543902161458,2022-23,Brentford,0.0,0.3333333333333333,0.0,1787.93127441,1.5,1.5,1.25,1.5,1.5666666666666667,1.25,0.0,0.0,0.0033333333333333335,0.0,0.05,0.0033333333333333335,0.025,6.0
0.0,0.0,0.0,2.0,4.5,4.366666666666666,3.5,GK,28,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1745.71643066,0.5,1.3333333333333333,1.0,Leicester City,1.0280361898704797,2022-23,Brentford,0.5,0.3333333333333333,0.25,1794.65966797,1.5,1.5666666666666667,1.75,1.0,1.6333333333333333,1.5,1.0,0.0,0.0033333333333333335,0.0,0.05,0.0033333333333333335,0.025,2.0
0.0,0.0,0.0,6.0,4.0,4.366666666666666,3.25,GK,29,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1827.81555176,0.5,1.2666666666666666,1.0,Brighton,0.9802625511172273,2022-23,Brentford,0.5,0.3333333333333333,0.25,1791.73913574,2.0,1.6,1.75,1.5,1.6666666666666667,1.5,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.025,6.0
0.0,0.0,0.0,2.0,4.0,4.333333333333333,4.25,GK,25,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1872.78918457,2.0,1.3666666666666667,1.25,Manchester Utd,0.9580623350897697,2022-23,Brentford,0.0,0.3,0.25,1794.2487793,1.0,1.5333333333333334,1.25,2.0,1.6666666666666667,1.5,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.025,2.0
0.0,0.0,0.0,0.0,4.0,4.333333333333333,4.0,GK,30,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1868.83789062,2.0,1.3333333333333333,1.25,Newcastle Utd,0.9575396877287871,2022-23,Brentford,0.0,0.3,0.25,1789.4864502,0.5,1.4333333333333333,1.25,1.5,1.5666666666666667,1.5,1.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0
0.0,0.0,0.0,5.0,1.0,4.3,2.5,GK,31,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1717.9519043,1.5,1.3333333333333333,1.75,Wolves,1.0374703111413524,2022-23,Brentford,0.0,0.3,0.0,1782.32409668,0.0,1.4333333333333333,0.5,0.5,1.5666666666666667,1.25,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,5.0
0.0,0.0,0.0,2.0,2.5,4.133333333333334,3.25,GK,32,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1810.02099609,2.0,1.3333333333333333,2.0,Aston Villa,0.9743293831561225,2022-23,Brentford,0.0,0.3,0.0,1763.55664062,0.0,1.4,0.25,0.5,1.5,1.0,1.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,2.0
0.0,0.0,0.0,9.0,3.5,3.966666666666667,2.25,GK,33,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1804.65087891,1.5,1.3666666666666667,1.5,Chelsea,0.9772340483081055,2022-23,Brentford,0.0,0.26666666666666666,0.0,1763.56628418,0.5,1.3333333333333333,0.25,0.5,1.4,0.5,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,9.0
0.0,0.0,0.0,2.0,5.5,4.166666666666667,4.0,GK,34,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1639.57763672,0.5,1.2666666666666666,1.25,Nott'ham Forest,1.0845748997512588,2022-23,Brentford,0.5,0.3,0.25,1778.24475098,2.0,1.4333333333333333,1.0,1.5,1.4,1.0,1.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,2.0
0.0,0.0,0.0,2.0,5.5,4.033333333333333,4.5,GK,35,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1940.11865234,0.5,1.2666666666666666,1.0,Liverpool,0.9185278314656915,2022-23,Brentford,0.5,0.3,0.25,1782.05297852,3.0,1.5,1.75,2.0,1.4333333333333333,1.25,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,2.0
0.0,0.0,0.0,7.0,2.0,4.0,3.75,GK,36,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1768.1697998,1.0,1.2666666666666666,0.75,West Ham,1.006446253799431,2022-23,Brentford,0.0,0.3,0.25,1779.56787109,1.5,1.4666666666666666,1.75,1.0,1.4,1.25,1.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,7.0
0.0,0.0,0.0,4.0,4.5,4.133333333333334,5.0,GK,37,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,1816.5871582,0.5,1.2,0.5,Tottenham,0.9872282881527199,2022-23,Brentford,0.5,0.3333333333333333,0.5,1793.38623047,1.5,1.4666666666666666,2.25,1.0,1.3,1.5,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,4.0
0.0,0.0,0.0,6.0,5.5,4.2,3.75,GK,38,0.0,0.0,0.0,90.0,90.0,90.0,David Raya Martin,2083.64038086,0.5,1.1333333333333333,0.75,Manchester City,0.8672895397113254,2022-23,Brentford,0.5,0.3333333333333333,0.25,1807.11950684,3.0,1.5666666666666667,2.25,2.5,1.4,1.75,1.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,7,0.0,0.0,0.0,0.0,0.0,0.0,Dean Henderson,1782.84985352,1.0,1.0,1.0,Everton,1.0751504302650448,2021-22,Manchester Utd,0.0,0.0,0.0,1916.83178711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,8,0.0,0.0,0.0,0.0,0.0,0.0,Dean Henderson,1763.58691406,1.0,1.0,1.0,Leicester City,1.0843920083628702,2021-22,Manchester Utd,0.0,0.0,0.0,1912.41955566,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,9,0.0,0.0,0.0,0.0,0.0,0.0,Dean Henderson,1980.66357422,2.5,2.5,2.5,Liverpool,0.9616446754871446,2021-22,Manchester Utd,0.0,0.0,0.0,1904.69458008,0.5,0.5,0.5,1.5,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,10,0.0,0.0,0.0,0.0,0.0,0.0,Dean Henderson,1801.58044434,4.5,3.3333333333333335,3.3333333333333335,Tottenham,1.0486297871989256,2021-22,Manchester Utd,0.0,0.0,0.0,1889.19091797,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,11,0.0,0.0,0.0,0.0,0.0,0.0,Dean Henderson,1995.015625,2.5,2.5,2.5,Manchester City,0.9517398340376406,2021-22,Manchester Utd,0.5,0.25,0.25,1898.73583984,1.5,1.0,1.0,1.5,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,13,0.0,0.0,0.0,0.0,0.0,0.0,Dean Henderson,1968.8638916,1.0,2.4,2.75,Chelsea,0.9564139177694695,2021-22,Manchester Utd,0.5,0.2,0.25,1883.04882812,1.5,0.8,0.75,1.5,1.2,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
