goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.02098984085023403,90,MC,Burnley,Tottenham,2,5,2023-09-02,21929,2023,608680,0.09877905249595642,1,1,0,0.02098984085023403,0.6641579270362854,0.6431680917739868
0,0,0,90,MC,Burnley,Aston Villa,1,3,2023-08-27,22302,2023,607443,0.32465851306915283,0,1,0,0,0.4264706075191498,0.4264706075191498
0,0,0,90,MC,Burnley,Manchester City,0,3,2023-08-11,22275,2023,603610,0,0,0,0,0,0.0639837458729744,0.0639837458729744
0,0,0,4,Sub,Chelsea,West Ham,1,1,2018-04-08,7442,2017,230344,0,0,0,0,0,0,0
0,0,0,1,Sub,West Ham,Southampton,3,0,2018-03-31,7434,2017,226844,0,0,0,0,0,0,0
0,0,0,1,Sub,Liverpool,West Ham,0,3,2015-08-29,116,2015,63570,0,0,0,0,0,0,0
