goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,2,0.13483357429504395,73,ML,Burnley,Tottenham,2,5,2023-09-02,21929,2023,608682,0.4949325919151306,1,1,0,0.13483357429504395,0.6462543606758118,0.016488168388605118
0,2,0.03558274731040001,71,ML,Burnley,Aston Villa,1,3,2023-08-27,22302,2023,607445,0.03284997493028641,0,1,0,0.03558274731040001,0.06843271851539612,0.015628790482878685
0,1,0.05805481970310211,66,MR,Burnley,Manchester City,0,3,2023-08-11,22275,2023,603609,0.15887397527694702,0,2,0,0.05805481970310211,0.21692879498004913,0
1,1,0.028158461675047874,23,Sub,Espanyol,Almeria,3,3,2023-06-04,19337,2022,602431,0,0,0,1,0.028158461675047874,0.028158461675047874,0
0,0,0,5,Sub,Espanyol,Barcelona,2,4,2023-05-14,19299,2022,597514,0,0,0,0,0,0.08744316548109055,0.08744316548109055
0,0,0,5,Sub,Espanyol,Rayo Vallecano,0,2,2022-08-19,18972,2022,541980,0,0,0,0,0,0,0
0,0,0,7,Sub,Celta Vigo,Espanyol,2,2,2022-08-13,18963,2022,540791,0,0,0,0,0,0,0
0,0,0,1,Sub,Granada,Espanyol,0,0,2022-05-22,17508,2021,538158,0,0,0,0,0,0,0
