goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,72,FW,Chelsea,Luton,3,0,2023-08-25,22295,2023,606606,0.07363187521696091,0,1,0,0,0.07363187521696091,0.07363187521696091
0,0,0,65,FW,Brighton,Luton,4,1,2023-08-12,22278,2023,603782,0.06660162657499313,0,1,0,0,0.10891849547624588,0.04231686517596245
