goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,9,Sub,Newcastle United,Liverpool,1,2,2023-08-27,22304,2023,607710,0,0,0,0,0,0,0
