goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,GK,Sheffield United,Manchester City,1,2,2023-08-27,22303,2023,607468,0,0,0,0,0,0,0
0,0,0,90,GK,Nottingham Forest,Sheffield United,2,1,2023-08-18,22285,2023,604789,0,0,0,0,0,0,0
0,0,0,90,GK,Sheffield United,Crystal Palace,0,1,2023-08-12,22280,2023,603815,0,0,0,0,0,0.1259336769580841,0.1259336769580841
