goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,DL,Burnley,Manchester City,0,3,2023-08-11,22275,2023,603608,0.05805481970310211,0,1,0,0,0.11931239068508148,0.06125757470726967
