goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.020794527605175972,80,DR,Luton,West Ham,1,2,2023-09-01,21925,2023,608275,0.10733500868082047,0,1,0,0.020794527605175972,0.1749723106622696,0.046842776238918304
0,0,0,18,Sub,Chelsea,Luton,3,0,2023-08-25,22295,2023,606610,0,0,0,0,0,0,0
0,0,0,25,Sub,Brighton,Luton,4,1,2023-08-12,22278,2023,603787,0,0,0,0,0,0,0
